id,game_id,game_date,quarter,time,play_description,home_score,away_score,team,player
1112,xagwq6rm8vw7,2025-01-18,Q4,,"Brittney Sykes  bad pass turnover",67,72,Rose,"Brittney Sykes"
1113,xagwq6rm8vw7,2025-01-18,Q4,,"Lunar Owls 30s. timeout",67,72,"Lunar Owls",NULL
1114,xagwq6rm8vw7,2025-01-18,Q4,,"Angel Reese misses two point shot",67,72,Rose,"Angel Reese"
1115,xagwq6rm8vw7,2025-01-18,Q4,,"Angel Reese offensive rebound",67,72,Rose,"Angel Reese"
1116,xagwq6rm8vw7,2025-01-18,Q4,,"Napheesa Collier personal foul",67,72,"Lunar Owls","Napheesa Collier"
1117,xagwq6rm8vw7,2025-01-18,Q4,,"Angel Reese misses free throw (2pt.)",67,72,Rose,"Angel Reese"
1118,xagwq6rm8vw7,2025-01-18,Q4,,"Allisha Gray defensive rebound",67,72,"Lunar Owls","Allisha Gray"
1119,xagwq6rm8vw7,2025-01-18,Q4,,"Skylar Diggins-Smith makes three point shot",67,75,"Lunar Owls",NULL
1120,xagwq6rm8vw7,2025-01-18,Q4,,"Napheesa Collier assist",67,75,"Lunar Owls","Napheesa Collier"
1121,xagwq6rm8vw7,2025-01-18,Q4,,"Chelsea Gray  bad pass turnover",67,75,Rose,"Chelsea Gray"
1122,xagwq6rm8vw7,2025-01-18,Q4,,"Brittney Sykes personal foul",67,75,Rose,"Brittney Sykes"
1123,xagwq6rm8vw7,2025-01-18,Q4,,"Napheesa Collier makes two point shot",67,77,"Lunar Owls","Napheesa Collier"
1124,xagwq6rm8vw7,2025-01-18,Q4,,"Chelsea Gray makes three point shot",70,77,Rose,"Chelsea Gray"
1125,xagwq6rm8vw7,2025-01-18,Q4,,"Brittney Sykes personal foul",70,77,Rose,"Brittney Sykes"
1126,xagwq6rm8vw7,2025-01-18,Q4,,"Skylar Diggins-Smith makes free throw (2pt.)",70,79,"Lunar Owls",NULL
1127,xagwq6rm8vw7,2025-01-18,Q4,,"End of Game",70,79,NULL,NULL
1128,m9sh1b3jm0p1,2025-01-20,Q4,38:06,Timeout,0,0,NULL,NULL
1129,m9sh1b3jm0p1,2025-01-20,Q1,7:00,"Jumpball (Phantom gains possesion)",0,0,Phantom,NULL
1130,m9sh1b3jm0p1,2025-01-20,Q1,6:51,"Sabrina Ionescu misses three point shot",0,0,Phantom,"Sabrina Ionescu"
1131,m9sh1b3jm0p1,2025-01-20,Q1,6:50,"Rhyne Howard defensive rebound",0,0,Vinyl,"Rhyne Howard"
1132,m9sh1b3jm0p1,2025-01-20,Q1,6:38,"Rhyne Howard misses two point shot",0,0,Vinyl,"Rhyne Howard"
1133,m9sh1b3jm0p1,2025-01-20,Q1,6:38,"Natasha Cloud personal foul",0,0,Phantom,"Natasha Cloud"
1134,m9sh1b3jm0p1,2025-01-20,Q1,6:38,"Vinyl offensive team rebound",0,0,Vinyl,NULL
1135,m9sh1b3jm0p1,2025-01-20,Q1,6:36,"Dearica Hamby  offensive foul turnover",0,0,Vinyl,"Dearica Hamby  offensive foul"
1136,m9sh1b3jm0p1,2025-01-20,Q1,6:36,"Dearica Hamby personal foul",0,0,Vinyl,"Dearica Hamby"
1137,m9sh1b3jm0p1,2025-01-20,Q1,6:26,"Natasha Cloud misses three point shot",0,0,Phantom,"Natasha Cloud"
1138,m9sh1b3jm0p1,2025-01-20,Q1,6:25,"Arike Ogunbowale defensive rebound",0,0,Vinyl,"Arike Ogunbowale"
1139,m9sh1b3jm0p1,2025-01-20,Q1,6:19,"Arike Ogunbowale misses two point shot",0,0,Vinyl,"Arike Ogunbowale"
1140,m9sh1b3jm0p1,2025-01-20,Q1,6:18,"Rhyne Howard offensive rebound",0,0,Vinyl,"Rhyne Howard"
1141,m9sh1b3jm0p1,2025-01-20,Q1,6:15,"Satou Sabally personal foul",0,0,Phantom,"Satou Sabally"
1142,m9sh1b3jm0p1,2025-01-20,Q1,6:15,"Rhyne Howard assist",0,0,Vinyl,"Rhyne Howard"
1143,m9sh1b3jm0p1,2025-01-20,Q1,6:15,"Arike Ogunbowale makes two point shot",0,2,Vinyl,"Arike Ogunbowale"
1144,m9sh1b3jm0p1,2025-01-20,Q1,6:15,"Arike Ogunbowale makes free throw (1pt.)",0,3,Vinyl,"Arike Ogunbowale"
1145,m9sh1b3jm0p1,2025-01-20,Q1,6:02,"Sabrina Ionescu makes two point shot",2,3,Phantom,"Sabrina Ionescu"
1146,m9sh1b3jm0p1,2025-01-20,Q1,5:46,"Dearica Hamby misses two point shot",2,3,Vinyl,"Dearica Hamby"
1147,m9sh1b3jm0p1,2025-01-20,Q1,5:45,"Natasha Cloud defensive rebound",2,3,Phantom,"Natasha Cloud"
1148,m9sh1b3jm0p1,2025-01-20,Q1,5:36,"Sabrina Ionescu  travel turnover",2,3,Phantom,"Sabrina Ionescu  travel"
1149,m9sh1b3jm0p1,2025-01-20,Q1,5:21,"Rhyne Howard misses three point shot",2,3,Vinyl,"Rhyne Howard"
1150,m9sh1b3jm0p1,2025-01-20,Q1,5:20,"Rhyne Howard offensive rebound",2,3,Vinyl,"Rhyne Howard"
1151,m9sh1b3jm0p1,2025-01-20,Q1,5:15,"Dearica Hamby makes two point shot",2,5,Vinyl,"Dearica Hamby"
1152,m9sh1b3jm0p1,2025-01-20,Q1,5:15,"Rhyne Howard assist",2,5,Vinyl,"Rhyne Howard"
1153,m9sh1b3jm0p1,2025-01-20,Q1,5:08,"Sabrina Ionescu  travel turnover",2,5,Phantom,"Sabrina Ionescu  travel"
1154,m9sh1b3jm0p1,2025-01-20,Q1,4:49,"Dearica Hamby makes two point shot",2,7,Vinyl,"Dearica Hamby"
1155,m9sh1b3jm0p1,2025-01-20,Q1,4:49,"Arike Ogunbowale assist",2,7,Vinyl,"Arike Ogunbowale"
1156,m9sh1b3jm0p1,2025-01-20,Q1,4:41,"Satou Sabally makes three point shot",5,7,Phantom,"Satou Sabally"
1157,m9sh1b3jm0p1,2025-01-20,Q1,4:29,"Satou Sabally personal foul",5,7,Phantom,"Satou Sabally"
1158,m9sh1b3jm0p1,2025-01-20,Q1,4:29,"Rhyne Howard makes free throw (2pt.)",5,9,Vinyl,"Rhyne Howard"
1159,m9sh1b3jm0p1,2025-01-20,Q1,4:16,"Natasha Cloud  lost ball turnover",5,9,Phantom,"Natasha Cloud  lost ball"
1160,m9sh1b3jm0p1,2025-01-20,Q1,4:11,"Rhyne Howard misses three point shot",5,9,Vinyl,"Rhyne Howard"
1161,m9sh1b3jm0p1,2025-01-20,Q1,4:10,"Natasha Cloud defensive rebound",5,9,Phantom,"Natasha Cloud"
1162,m9sh1b3jm0p1,2025-01-20,Q1,4:05,"Dearica Hamby personal foul",5,9,Vinyl,"Dearica Hamby"
1163,m9sh1b3jm0p1,2025-01-20,Q1,4:05,"Natasha Cloud makes free throw (2pt.)",7,9,Phantom,"Natasha Cloud"
1164,m9sh1b3jm0p1,2025-01-20,Q1,3:51,"Arike Ogunbowale makes two point shot",7,11,Vinyl,"Arike Ogunbowale"
1165,m9sh1b3jm0p1,2025-01-20,Q1,3:51,"Dearica Hamby assist",7,11,Vinyl,"Dearica Hamby"
1166,m9sh1b3jm0p1,2025-01-20,Q1,3:32,"Satou Sabally  bad pass turnover",7,11,Phantom,"Satou Sabally"
1167,m9sh1b3jm0p1,2025-01-20,Q1,3:32,"Phantom Full timeout",7,11,Phantom,NULL
1168,m9sh1b3jm0p1,2025-01-20,Q1,3:20,"Arike Ogunbowale misses three point shot",7,11,Vinyl,"Arike Ogunbowale"
1169,m9sh1b3jm0p1,2025-01-20,Q1,3:19,"Satou Sabally defensive rebound",7,11,Phantom,"Satou Sabally"
1170,m9sh1b3jm0p1,2025-01-20,Q1,3:11,"Satou Sabally makes two point shot",9,11,Phantom,"Satou Sabally"
1171,m9sh1b3jm0p1,2025-01-20,Q1,2:59,"Rhyne Howard misses two point shot",9,11,Vinyl,"Rhyne Howard"
1172,m9sh1b3jm0p1,2025-01-20,Q1,2:58,"Natasha Cloud defensive rebound",9,11,Phantom,"Natasha Cloud"
1173,m9sh1b3jm0p1,2025-01-20,Q1,2:48,"Satou Sabally misses three point shot",9,11,Phantom,"Satou Sabally"
1174,m9sh1b3jm0p1,2025-01-20,Q1,2:47,"Arike Ogunbowale defensive rebound",9,11,Vinyl,"Arike Ogunbowale"
1175,m9sh1b3jm0p1,2025-01-20,Q1,2:38,"Arike Ogunbowale assist",9,11,Vinyl,"Arike Ogunbowale"
1176,m9sh1b3jm0p1,2025-01-20,Q1,2:38,"Dearica Hamby makes two point shot",9,13,Vinyl,"Dearica Hamby"
1177,m9sh1b3jm0p1,2025-01-20,Q1,2:30,"Arike Ogunbowale personal foul",9,13,Vinyl,"Arike Ogunbowale"
1178,m9sh1b3jm0p1,2025-01-20,Q1,2:30,"Natasha Cloud makes free throw (2pt.)",11,13,Phantom,"Natasha Cloud"
1179,m9sh1b3jm0p1,2025-01-20,Q1,2:16,"Arike Ogunbowale misses two point shot",11,13,Vinyl,"Arike Ogunbowale"
1180,m9sh1b3jm0p1,2025-01-20,Q1,2:12,"Sabrina Ionescu defensive rebound",11,13,Phantom,"Sabrina Ionescu"
1181,m9sh1b3jm0p1,2025-01-20,Q1,1:56,"Rae Burrell makes two point shot",11,15,Vinyl,"Rae Burrell"
1182,m9sh1b3jm0p1,2025-01-20,Q1,1:43,"Aliyah Boston personal foul",11,15,Vinyl,"Aliyah Boston"
1183,m9sh1b3jm0p1,2025-01-20,Q1,1:43,"Brittney Griner makes free throw (2pt.)",13,15,Phantom,"Brittney Griner"
1184,m9sh1b3jm0p1,2025-01-20,Q1,1:30,"Aliyah Boston misses two point shot",13,15,Vinyl,"Aliyah Boston"
1185,m9sh1b3jm0p1,2025-01-20,Q1,1:29,"Brittney Griner defensive rebound",13,15,Phantom,"Brittney Griner"
1186,m9sh1b3jm0p1,2025-01-20,Q1,1:17,"Brittney Griner misses two point shot",13,15,Phantom,"Brittney Griner"
1187,m9sh1b3jm0p1,2025-01-20,Q1,1:15,"Jordin Canada defensive rebound",13,15,Vinyl,"Jordin Canada"
1188,m9sh1b3jm0p1,2025-01-20,Q1,1:10,"Jordin Canada makes two point shot",13,17,Vinyl,"Jordin Canada"
1189,m9sh1b3jm0p1,2025-01-20,Q1,0:58.4,"Natisha Hiedeman assist",13,17,Phantom,"Natisha Hiedeman"
1190,m9sh1b3jm0p1,2025-01-20,Q1,0:58.4,"Katie Lou Samuelson makes two point shot",15,17,Phantom,"Katie Lou Samuelson"
1191,m9sh1b3jm0p1,2025-01-20,Q1,0:49.4,"Rae Burrell misses two point shot",15,17,Vinyl,"Rae Burrell"
1192,m9sh1b3jm0p1,2025-01-20,Q1,0:48.6,"Katie Lou Samuelson defensive rebound",15,17,Phantom,"Katie Lou Samuelson"
1193,m9sh1b3jm0p1,2025-01-20,Q1,0:43.6,"Katie Lou Samuelson  bad pass turnover",15,17,Phantom,"Katie Lou Samuelson"
1194,m9sh1b3jm0p1,2025-01-20,Q1,0:38.4,"Rae Burrell  bad pass turnover",15,17,Vinyl,"Rae Burrell"
1195,m9sh1b3jm0p1,2025-01-20,Q1,0:33.9,"Katie Lou Samuelson  bad pass turnover",15,17,Phantom,"Katie Lou Samuelson"
1196,m9sh1b3jm0p1,2025-01-20,Q1,0:15.7,"Aliyah Boston misses two point shot",15,17,Vinyl,"Aliyah Boston"
1197,m9sh1b3jm0p1,2025-01-20,Q1,0:15.0,"Aliyah Boston offensive rebound",15,17,Vinyl,"Aliyah Boston"
1198,m9sh1b3jm0p1,2025-01-20,Q1,0:12.0,"Katie Lou Samuelson personal foul",15,17,Phantom,"Katie Lou Samuelson"
1199,m9sh1b3jm0p1,2025-01-20,Q1,0:12.0,"Aliyah Boston makes free throw (2pt.)",15,19,Vinyl,"Aliyah Boston"
1200,m9sh1b3jm0p1,2025-01-20,Q1,2.3,"Natisha Hiedeman makes three point shot",18,19,Phantom,"Natisha Hiedeman"
1201,m9sh1b3jm0p1,2025-01-20,Q1,7:00,"End of the 1st Quarter",18,19,NULL,NULL
1202,m9sh1b3jm0p1,2025-01-20,Q2,6:47,"Jordin Canada misses two point shot",18,19,Vinyl,"Jordin Canada"
1203,m9sh1b3jm0p1,2025-01-20,Q2,6:46,"Brittney Griner defensive rebound",18,19,Phantom,"Brittney Griner"
1204,m9sh1b3jm0p1,2025-01-20,Q2,6:41,"Natisha Hiedeman assist",18,19,Phantom,"Natisha Hiedeman"
1205,m9sh1b3jm0p1,2025-01-20,Q2,6:41,"Katie Lou Samuelson makes three point shot",21,19,Phantom,"Katie Lou Samuelson"
1206,m9sh1b3jm0p1,2025-01-20,Q2,6:23,"Rae Burrell makes two point shot",21,21,Vinyl,"Rae Burrell"
1207,m9sh1b3jm0p1,2025-01-20,Q2,6:08,"Natisha Hiedeman misses three point shot",21,21,Phantom,"Natisha Hiedeman"
1208,m9sh1b3jm0p1,2025-01-20,Q2,6:07,"Jordin Canada defensive rebound",21,21,Vinyl,"Jordin Canada"
1209,m9sh1b3jm0p1,2025-01-20,Q2,6:02,"Jordin Canada misses two point shot",21,21,Vinyl,"Jordin Canada"
1210,m9sh1b3jm0p1,2025-01-20,Q2,6:01,"Natisha Hiedeman defensive rebound",21,21,Phantom,"Natisha Hiedeman"
1211,m9sh1b3jm0p1,2025-01-20,Q2,5:53,"Katie Lou Samuelson misses two point shot",21,21,Phantom,"Katie Lou Samuelson"
1212,m9sh1b3jm0p1,2025-01-20,Q2,5:52,"Jordin Canada defensive rebound",21,21,Vinyl,"Jordin Canada"
1213,m9sh1b3jm0p1,2025-01-20,Q2,5:44,"Aliyah Boston misses two point shot",21,21,Vinyl,"Aliyah Boston"
1214,m9sh1b3jm0p1,2025-01-20,Q2,5:43,"Natisha Hiedeman defensive rebound",21,21,Phantom,"Natisha Hiedeman"
